Hour:min:sec.msec,Value
10:36:26.223,5051.20
10:36:26.323,5051.20
10:36:26.443,5051.20
10:36:26.504,5051.20
10:36:26.644,5051.20
10:36:26.731,5051.20
10:36:26.811,5051.20
10:36:26.923,5051.20
10:36:27.011,5051.20
10:36:27.083,5051.20
10:36:27.203,5051.20
10:36:27.351,5084.00
10:36:27.431,5084.00
10:36:27.484,5084.00
10:36:27.651,5084.00
10:36:27.703,5084.00
10:36:27.844,5084.00
10:36:27.903,5084.00
10:36:28.051,5084.00
10:36:28.124,5084.00
10:36:28.203,5084.00
10:36:28.330,5084.00
10:36:28.403,5084.00
10:36:28.550,5084.00
10:36:28.604,5084.00
10:36:28.683,5084.00
10:36:28.844,5084.00
10:36:28.884,5084.00
10:36:29.023,5084.00
10:36:29.110,5084.00
10:36:29.243,5084.00
10:36:29.323,5084.00
10:36:29.443,5084.00
10:36:29.523,5084.00
10:36:29.583,5084.00
10:36:29.724,5084.00
10:36:29.803,5084.00
10:36:29.943,5116.80
10:36:30.010,5116.80
10:36:30.084,5084.00
10:36:30.224,5084.00
10:36:30.283,5116.80
10:36:30.423,5116.80
10:36:30.530,5116.80
10:36:30.643,5116.80
10:36:30.703,5116.80
10:36:30.844,5116.80
10:36:30.923,5116.80
10:36:31.011,5116.80
10:36:31.123,5116.80
10:36:31.210,5116.80
10:36:31.263,5116.80
10:36:31.423,5116.80
10:36:31.484,5116.80
10:36:31.644,5116.80
10:36:31.691,5116.80
10:36:31.843,5116.80
10:36:31.903,5116.80
10:36:32.050,5116.80
10:36:32.104,5116.80
10:36:32.243,5116.80
10:36:32.323,5116.80
10:36:32.390,5116.80
10:36:32.523,5116.80
10:36:32.604,5116.80
10:36:32.743,5116.80
10:36:32.803,5116.80
10:36:32.943,5116.80
10:36:33.043,5116.80
10:36:33.091,5116.80
10:36:33.243,5116.80
10:36:33.354,5116.80
10:36:33.443,5116.80
10:36:33.523,5116.80
10:36:33.651,5116.80
10:36:33.724,5116.80
10:36:33.803,5116.80
10:36:33.930,5116.80
10:36:34.003,5116.80
10:36:34.144,5116.80
10:36:34.209,5116.80
10:36:34.283,5116.80
10:36:34.424,5116.80
10:36:34.484,5116.80
10:36:34.623,5116.80
10:36:34.723,5116.80
10:36:34.844,5116.80
10:36:34.903,5116.80
10:36:35.043,5116.80
10:36:35.119,5116.80
10:36:35.223,5116.80
10:36:35.323,5116.80
10:36:35.410,5116.80
10:36:35.471,5116.80
10:36:35.604,5116.80
10:36:35.684,5116.80
10:36:35.851,5116.80
10:36:35.883,5116.80
10:36:36.051,5116.80
10:36:36.131,5116.80
10:36:36.243,5116.80
10:36:36.303,5116.80
10:36:36.451,5116.80
10:36:36.524,5116.80
10:36:36.590,5116.80
10:36:36.724,5116.80
10:36:36.803,5116.80
10:36:36.951,5116.80
10:36:37.003,5116.80
10:36:37.151,5116.80
10:36:37.243,5149.60
10:36:37.283,5149.60
10:36:37.431,5116.80
10:36:37.557,5116.80
10:36:37.644,5149.60
10:36:37.724,5149.60
10:36:37.851,5149.60
10:36:37.932,5149.60
10:36:37.984,5149.60
10:36:38.130,5149.60
10:36:38.203,5149.60
10:36:38.343,5149.60
10:36:38.410,5149.60
10:36:38.484,5149.60
10:36:38.623,5149.60
10:36:38.684,5149.60
10:36:38.843,5149.60
10:36:38.931,5149.60
10:36:39.043,5149.60
10:36:39.130,5116.80
10:36:39.247,5116.80
10:36:39.323,5116.80
10:36:39.403,5116.80
10:36:39.523,5116.80
10:36:39.610,5116.80
10:36:39.663,5116.80
10:36:39.803,5149.60
10:36:39.943,5116.80
10:36:40.043,5116.80
10:36:40.083,5116.80
10:36:40.244,5149.60
10:36:40.352,5149.60
10:36:40.443,5149.60
10:36:40.510,5149.60
10:36:40.644,5149.60
10:36:40.722,5149.60
10:36:40.790,5149.60
10:36:40.931,5149.60
10:36:41.024,5149.60
10:36:41.151,5149.60
10:36:41.211,5149.60
10:36:41.283,5149.60
10:36:41.444,5149.60
10:36:41.484,5149.60
10:36:41.644,5149.60
10:36:41.711,5149.60
10:36:41.851,5149.60
10:36:41.931,5149.60
10:36:42.043,5149.60
10:36:42.123,5149.60
10:36:42.210,5149.60
10:36:42.323,5149.60
10:36:42.403,5149.60
10:36:42.543,5149.60
10:36:42.604,5149.60
10:36:42.757,5149.60
10:36:42.823,5149.60
10:36:42.883,5149.60
10:36:43.043,5149.60
10:36:43.120,5149.60
10:36:43.243,5149.60
10:36:43.323,5149.60
10:36:43.450,5149.60
10:36:43.524,5149.60
10:36:43.604,5149.60
10:36:43.723,5149.60
10:36:43.803,5149.60
10:36:43.863,5149.60
10:36:44.003,5182.40
10:36:44.144,5182.40
10:36:44.244,5182.40
10:36:44.283,5182.40
10:36:44.450,5149.60
10:36:44.524,5149.60
10:36:44.651,5182.40
10:36:44.703,5182.40
10:36:44.851,5182.40
10:36:44.930,5182.40
10:36:45.003,5182.40
10:36:45.123,5182.40
10:36:45.210,5182.40
10:36:45.344,5182.40
10:36:45.403,5182.40
10:36:45.484,5182.40
10:36:45.651,5182.40
10:36:45.693,5182.40
10:36:45.823,5182.40
10:36:45.910,5182.40
10:36:46.047,5182.40
10:36:46.123,5182.40
10:36:46.243,5182.40
10:36:46.330,5182.40
10:36:46.383,5182.40
10:36:46.531,5182.40
10:36:46.604,5182.40
10:36:46.692,5182.40
10:36:46.823,5182.40
10:36:46.884,5182.40
10:36:47.023,5182.40
10:36:47.083,5182.40
10:36:47.243,5182.40
10:36:47.323,5182.40
10:36:47.450,5182.40
10:36:47.524,5182.40
10:36:47.651,5182.40
10:36:47.724,5182.40
10:36:47.804,5182.40
10:36:47.924,5182.40
10:36:48.003,5182.40
10:36:48.159,5182.40
10:36:48.203,5182.40
10:36:48.290,5182.40
10:36:48.423,5182.40
10:36:48.483,5182.40
10:36:48.644,5182.40
10:36:48.703,5182.40
10:36:48.843,5182.40
10:36:48.903,5182.40
10:36:49.043,5182.40
10:36:49.123,5182.40
10:36:49.184,5182.40
10:36:49.323,5182.40
10:36:49.411,5182.40
10:36:49.484,5182.40
10:36:49.596,5182.40
10:36:49.684,5182.40
10:36:49.843,5182.40
10:36:49.884,5182.40
10:36:50.043,5182.40
10:36:50.103,5182.40
10:36:50.250,5182.40
10:36:50.323,5182.40
10:36:50.450,5182.40
10:36:50.524,5182.40
10:36:50.583,5182.40
10:36:50.723,5182.40
10:36:50.804,5182.40
10:36:50.950,5182.40
10:36:51.011,5182.40
10:36:51.090,5182.40
10:36:51.223,5182.40
10:36:51.290,5182.40
10:36:51.424,5182.40
10:36:51.524,5182.40
10:36:51.644,5182.40
10:36:51.711,5182.40
10:36:51.844,5182.40
10:36:51.923,5182.40
10:36:52.003,5182.40
10:36:52.130,5182.40
10:36:52.203,5182.40
10:36:52.283,5182.40
10:36:52.410,5182.40
10:36:52.543,5182.40
10:36:52.623,5182.40
10:36:52.752,5182.40
10:36:52.844,5182.40
10:36:52.903,5182.40
10:36:53.051,5182.40
10:36:53.103,5182.40
10:36:53.243,5182.40
10:36:53.330,5182.40
10:36:53.383,5182.40
10:36:53.524,5182.40
10:36:53.623,5182.40
10:36:53.751,5182.40
10:36:53.804,5182.40
10:36:53.943,5182.40
10:36:54.051,5182.40
10:36:54.104,5182.40
10:36:54.231,5182.40
10:36:54.303,5182.40
10:36:54.450,5182.40
10:36:54.524,5182.40
10:36:54.651,5182.40
10:36:54.731,5182.40
10:36:54.783,5182.40
10:36:54.930,5182.40
10:36:55.003,5182.40
10:36:55.151,5182.40
10:36:55.211,5182.40
10:36:55.290,5182.40
10:36:55.431,5182.40
10:36:55.490,5182.40
10:36:55.651,5182.40
10:36:55.724,5182.40
10:36:55.843,5182.40
10:36:55.903,5182.40
10:36:56.051,5182.40
10:36:56.131,5182.40
10:36:56.203,5182.40
10:36:56.323,5182.40
10:36:56.451,5182.40
10:36:56.463,5182.40
10:36:56.604,5182.40
10:36:56.684,5182.40
10:36:56.824,5182.40
10:36:56.891,5182.40
10:36:57.043,5182.40
10:36:57.104,5182.40
10:36:57.243,5182.40
10:36:57.304,5182.40
10:36:57.443,5182.40
10:36:57.524,5182.40
10:36:57.604,5182.40
10:36:57.724,5182.40
10:36:57.804,5182.40
10:36:57.883,5182.40
10:36:58.003,5182.40
10:36:58.083,5182.40
10:36:58.250,5182.40
10:36:58.284,5182.40
10:36:58.443,5182.40
10:36:58.524,5182.40
10:36:58.651,5182.40
10:36:58.731,5182.40
10:36:58.844,5182.40
10:36:58.931,5182.40
10:36:59.024,5182.40
10:36:59.130,5182.40
10:36:59.210,5182.40
10:36:59.344,5182.40
10:36:59.410,5182.40
10:36:59.486,5182.40
10:36:59.631,5182.40
10:36:59.684,5182.40
10:36:59.823,5182.40
10:36:59.923,5182.40
10:37:00.043,5182.40
10:37:00.104,5182.40
10:37:00.250,5182.40
10:37:00.323,5182.40
10:37:00.403,5182.40
10:37:00.541,5182.40
10:37:00.604,5182.40
10:37:00.684,5182.40
10:37:00.804,5182.40
10:37:00.949,5182.40
10:37:01.024,5182.40
10:37:01.090,5182.40
10:37:01.244,5182.40
10:37:01.303,5182.40
10:37:01.443,5182.40
10:37:01.524,5182.40
10:37:01.644,5182.40
10:37:01.724,5182.40
10:37:01.804,5182.40
10:37:01.923,5182.40
10:37:02.003,5182.40
10:37:02.143,5182.40
10:37:02.196,5182.40
10:37:02.343,5182.40
10:37:02.443,5182.40
10:37:02.484,5182.40
10:37:02.624,5182.40
10:37:02.703,5182.40
10:37:02.851,5182.40
10:37:02.923,5182.40
10:37:03.043,5182.40
10:37:03.130,5182.40
10:37:03.203,5182.40
10:37:03.322,5182.40
10:37:03.424,5182.40
10:37:03.552,5182.40
10:37:03.610,5182.40
10:37:03.684,5182.40
10:37:03.823,5182.40
10:37:03.891,5182.40
10:37:04.050,5182.40
10:37:04.123,5182.40
10:37:04.243,5182.40
10:37:04.304,5182.40
10:37:04.443,5182.40
10:37:04.524,5182.40
10:37:04.651,5182.40
10:37:04.724,5182.40
10:37:04.801,5182.40
10:37:04.863,5182.40
10:37:05.003,5182.40
10:37:05.083,5182.40
10:37:05.224,5182.40
10:37:05.284,5182.40
10:37:05.443,5182.40
10:37:05.530,5182.40
10:37:05.645,5182.40
10:37:05.724,5182.40
10:37:05.844,5182.40
10:37:05.923,5182.40
10:37:05.990,5182.40
10:37:06.124,5182.40
10:37:06.203,5182.40
10:37:06.276,5182.40
10:37:06.403,5182.40
10:37:06.543,5182.40
10:37:06.651,5182.40
10:37:06.684,5182.40
10:37:06.843,5182.40
10:37:06.924,5182.40
10:37:07.044,5182.40
10:37:07.123,5182.40
10:37:07.250,5182.40
10:37:07.323,5182.40
10:37:07.410,5182.40
10:37:07.524,5182.40
10:37:07.604,5182.40
10:37:07.743,5182.40
10:37:07.804,5182.40
10:37:07.883,5182.40
10:37:08.024,5182.40
10:37:08.090,5182.40
10:37:08.224,5182.40
10:37:08.323,5182.40
10:37:08.443,5182.40
10:37:08.511,5182.40
10:37:08.644,5182.40
10:37:08.724,5182.40
10:37:08.811,5182.40
10:37:08.943,5182.40
10:37:09.011,5182.40
10:37:09.083,5182.40
10:37:09.210,5182.40
10:37:09.351,5182.40
10:37:09.424,5182.40
10:37:09.490,5182.40
10:37:09.644,5182.40
10:37:09.724,5182.40
10:37:09.843,5182.40
10:37:09.903,5182.40
10:37:10.051,5182.40
10:37:10.124,5182.40
10:37:10.203,5182.40
10:37:10.323,5182.40
10:37:10.403,5182.40
10:37:10.536,5182.40
10:37:10.604,5182.40
10:37:10.743,5182.40
10:37:10.844,5182.40
10:37:10.883,5182.40
10:37:11.025,5182.40
10:37:11.100,5182.40
10:37:11.250,5182.40
10:37:11.351,5182.40
10:37:11.443,5182.40
10:37:11.524,5182.40
10:37:11.602,5182.40
10:37:11.724,5182.40
10:37:11.811,5182.40
10:37:11.891,5182.40
10:37:12.011,5182.40
10:37:12.091,5215.20
10:37:12.223,5215.20
10:37:12.290,5182.40
10:37:12.444,5182.40
10:37:12.524,5182.40
10:37:12.651,5182.40
10:37:12.711,5215.20
10:37:12.851,5215.20
10:37:12.931,5215.20
10:37:13.003,5215.20
10:37:13.131,5182.40
10:37:13.203,5182.40
10:37:13.277,5182.40
10:37:13.410,5182.40
10:37:13.543,5215.20
10:37:13.630,5215.20
10:37:13.691,5215.20
10:37:13.844,5215.20
10:37:13.903,5215.20
10:37:14.051,5182.40
10:37:14.123,5182.40
10:37:14.243,5182.40
10:37:14.323,5182.40
10:37:14.403,5215.20
10:37:14.530,5215.20
10:37:14.604,5182.40
10:37:14.743,5182.40
10:37:14.798,5182.40
10:37:14.884,5182.40
10:37:15.043,5215.20
10:37:15.084,5215.20
10:37:15.244,5215.20
10:37:15.323,5215.20
10:37:15.443,5215.20
10:37:15.543,5215.20
10:37:15.643,5215.20
10:37:15.724,5215.20
10:37:15.811,5215.20
10:37:15.923,5215.20
10:37:16.003,5215.20
10:37:16.151,5215.20
10:37:16.203,5215.20
10:37:16.283,5215.20
10:37:16.443,5215.20
10:37:16.484,5215.20
10:37:16.623,5215.20
10:37:16.731,5215.20
10:37:16.844,5215.20
10:37:16.928,5215.20
10:37:17.051,5215.20
10:37:17.123,5215.20
10:37:17.204,5215.20
10:37:17.330,5215.20
10:37:17.403,5215.20
10:37:17.491,5215.20
10:37:17.603,5215.20
10:37:17.743,5215.20
10:37:17.823,5215.20
10:37:17.951,5215.20
10:37:18.051,5215.20
10:37:18.151,5215.20
10:37:18.244,5215.20
10:37:18.311,5215.20
10:37:18.443,5215.20
10:37:18.524,5215.20
10:37:18.604,5215.20
10:37:18.731,5215.20
10:37:18.811,5215.20
10:37:18.950,5215.20
10:37:19.004,5215.20
10:37:19.083,5215.20
10:37:19.246,5215.20
10:37:19.291,5215.20
10:37:19.423,5215.20
10:37:19.503,5215.20
10:37:19.644,5215.20
10:37:19.727,5215.20
10:37:19.844,5215.20
10:37:19.924,5215.20
10:37:20.003,5215.20
10:37:20.123,5215.20
10:37:20.203,5215.20
10:37:20.290,5215.20
10:37:20.403,5215.20
10:37:20.484,5215.20
10:37:20.651,5215.20
10:37:20.684,5215.20
10:37:20.843,5215.20
10:37:20.923,5215.20
10:37:21.043,5215.20
10:37:21.110,5215.20
10:37:21.250,5215.20
10:37:21.344,5215.20
10:37:21.410,5215.20
10:37:21.530,5215.20
10:37:21.651,5215.20
10:37:21.664,5215.20
10:37:21.811,5215.20
10:37:21.884,5215.20
10:37:22.030,5215.20
10:37:22.091,5215.20
10:37:22.243,5215.20
10:37:22.303,5215.20
10:37:22.450,5215.20
10:37:22.525,5215.20
10:37:22.651,5215.20
10:37:22.723,5215.20
10:37:22.783,5215.20
10:37:22.924,5215.20
10:37:23.003,5215.20
10:37:23.083,5215.20
10:37:23.203,5215.20
10:37:23.291,5215.20
10:37:23.450,5215.20
10:37:23.490,5215.20
10:37:23.644,5215.20
10:37:23.703,5215.20
10:37:23.844,5215.20
10:37:23.924,5215.20
10:37:24.043,5215.20
10:37:24.123,5215.20
10:37:24.203,5215.20
10:37:24.323,5215.20
10:37:24.403,5215.20
10:37:24.543,5215.20
10:37:24.604,5215.20
10:37:24.685,5215.20
10:37:24.823,5215.20
10:37:24.884,5215.20
10:37:25.050,5215.20
10:37:25.123,5215.20
10:37:25.243,5215.20
10:37:25.323,5215.20
10:37:25.443,5215.20
10:37:25.530,5215.20
10:37:25.604,5215.20
10:37:25.751,5215.20
10:37:25.803,5215.20
10:37:25.884,5215.20
10:37:26.010,5215.20
10:37:26.144,5215.20
10:37:26.223,5215.20
10:37:26.352,5215.20
10:37:26.450,5215.20
10:37:26.511,5215.20
10:37:26.644,5215.20
10:37:26.703,5215.20
10:37:26.843,5215.20
10:37:26.931,5215.20
10:37:26.984,5215.20
10:37:27.131,5215.20
10:37:27.203,5215.20
10:37:27.283,5215.20
10:37:27.403,5215.20
10:37:27.484,5215.20
10:37:27.644,5215.20
10:37:27.684,5215.20
10:37:27.844,5182.40
10:37:27.903,5182.40
10:37:28.043,5215.20
10:37:28.123,5215.20
10:37:28.237,5182.40
10:37:28.323,5182.40
10:37:28.403,5182.40
10:37:28.524,5182.40
10:37:28.604,5182.40
10:37:28.743,5215.20
10:37:28.803,5215.20
10:37:28.884,5215.20
10:37:29.024,5215.20
10:37:29.083,5182.40
10:37:29.243,5182.40
10:37:29.323,5215.20
10:37:29.443,5215.20
10:37:29.503,5215.20
10:37:29.644,5215.20
10:37:29.731,5182.40
10:37:29.803,5182.40
10:37:29.931,5182.40
10:37:30.003,5182.40
10:37:30.065,5182.40
10:37:30.210,5182.40
10:37:30.304,5182.40
10:37:30.431,5215.20
10:37:30.490,5215.20
10:37:30.651,5182.40
10:37:30.754,5182.40
10:37:30.844,5182.40
10:37:30.931,5182.40
10:37:31.051,5182.40
10:37:31.124,5182.40
10:37:31.204,5215.20
10:37:31.323,5215.20
10:37:31.403,5182.40
10:37:31.484,5182.40
10:37:31.610,5215.20
10:37:31.743,5215.20
10:37:31.842,5215.20
10:37:31.892,5215.20
10:37:32.043,5182.40
10:37:32.124,5182.40
10:37:32.243,5182.40
10:37:32.323,5182.40
10:37:32.443,5215.20
10:37:32.524,5215.20
10:37:32.604,5215.20
10:37:32.731,5215.20
10:37:32.804,5215.20
10:37:32.864,5215.20
10:37:33.003,5215.20
10:37:33.084,5215.20
10:37:33.244,5215.20
10:37:33.283,5215.20
10:37:33.443,5215.20
10:37:33.524,5215.20
10:37:33.644,5215.20
10:37:33.731,5215.20
10:37:33.844,5215.20
10:37:33.924,5215.20
10:37:34.003,5215.20
10:37:34.123,5215.20
10:37:34.203,5215.20
10:37:34.283,5215.20
10:37:34.399,5215.20
10:37:34.490,5215.20
10:37:34.623,5215.20
10:37:34.683,5215.20
10:37:34.844,5215.20
10:37:34.910,5215.20
10:37:35.049,5215.20
10:37:35.123,5215.20
10:37:35.251,5215.20
10:37:35.323,5215.20
10:37:35.410,5215.20
10:37:35.531,5215.20
10:37:35.604,5215.20
10:37:35.743,5215.20
10:37:35.804,5215.20
10:37:35.883,5215.20
10:37:36.043,5215.20
10:37:36.090,5215.20
10:37:36.243,5215.20
10:37:36.323,5215.20
10:37:36.443,5215.20
10:37:36.524,5215.20
10:37:36.651,5182.40
10:37:36.724,5182.40
10:37:36.790,5182.40
10:37:36.924,5215.20
10:37:37.010,5215.20
10:37:37.083,5182.40
10:37:37.210,5182.40
10:37:37.283,5215.20
10:37:37.423,5215.20
10:37:37.484,5215.20
10:37:37.644,5215.20
10:37:37.731,5215.20
10:37:37.843,5215.20
10:37:37.903,5215.20
10:37:38.043,5215.20
10:37:38.130,5215.20
10:37:38.203,5215.20
10:37:38.323,5215.20
10:37:38.410,5215.20
10:37:38.464,5215.20
10:37:38.603,5215.20
10:37:38.691,5215.20
10:37:38.844,5182.40
10:37:38.878,5182.40
10:37:39.043,5182.40
10:37:39.124,5182.40
10:37:39.251,5215.20
10:37:39.326,5215.20
10:37:39.443,5215.20
10:37:39.525,5215.20
10:37:39.604,5215.20
10:37:39.724,5215.20
10:37:39.804,5215.20
10:37:39.950,5215.20
10:37:40.011,5215.20
10:37:40.144,5215.20
10:37:40.243,5215.20
10:37:40.283,5215.20
10:37:40.443,5215.20
10:37:40.503,5215.20
10:37:40.644,5215.20
10:37:40.731,5215.20
10:37:40.843,5215.20
10:37:40.924,5215.20
10:37:40.990,5215.20
10:37:41.130,5215.20
10:37:41.203,5215.20
10:37:41.271,5182.40
10:37:41.404,5182.40
10:37:41.485,5215.20
10:37:41.643,5215.20
10:37:41.683,5215.20
10:37:41.845,5215.20
10:37:41.931,5215.20
10:37:42.043,5215.20
10:37:42.131,5215.20
10:37:42.244,5215.20
10:37:42.323,5215.20
10:37:42.403,5215.20
10:37:42.524,5215.20
10:37:42.604,5215.20
10:37:42.752,5215.20
10:37:42.804,5215.20
10:37:42.943,5215.20
10:37:43.024,5215.20
10:37:43.084,5215.20
10:37:43.250,5215.20
10:37:43.304,5215.20
10:37:43.450,5215.20
10:37:43.504,5215.20
10:37:43.651,5215.20
10:37:43.724,5215.20
10:37:43.804,5215.20
10:37:43.931,5215.20
10:37:44.004,5215.20
10:37:44.151,5215.20
10:37:44.203,5215.20
10:37:44.284,5215.20
10:37:44.443,5215.20
10:37:44.484,5215.20
10:37:44.630,5215.20
10:37:44.703,5215.20
10:37:44.852,5215.20
10:37:44.923,5215.20
10:37:45.051,5215.20
10:37:45.131,5215.20
10:37:45.189,5215.20
10:37:45.331,5215.20
10:37:45.403,5215.20
10:37:45.484,5215.20
10:37:45.610,5215.20
10:37:45.684,5215.20
10:37:45.823,5215.20
10:37:45.884,5215.20
10:37:46.043,5215.20
10:37:46.144,5215.20
10:37:46.244,5215.20
10:37:46.304,5215.20
10:37:46.443,5215.20
10:37:46.524,5215.20
10:37:46.604,5215.20
10:37:46.731,5215.20
10:37:46.804,5215.20
10:37:46.863,5215.20
10:37:47.004,5215.20
10:37:47.083,5215.20
10:37:47.244,5215.20
10:37:47.283,5215.20
10:37:47.443,5215.20
10:37:47.525,5215.20
10:37:47.643,5215.20
10:37:47.744,5215.20
10:37:47.844,5215.20
10:37:47.931,5215.20
10:37:48.011,5215.20
10:37:48.123,5215.20
10:37:48.203,5215.20
10:37:48.283,5215.20
10:37:48.410,5215.20
10:37:48.544,5215.20
10:37:48.644,5215.20
10:37:48.752,5215.20
10:37:48.844,5215.20
10:37:48.924,5215.20
10:37:49.043,5215.20
10:37:49.131,5215.20
10:37:49.251,5215.20
10:37:49.323,5215.20
10:37:49.403,5215.20
10:37:49.542,5215.20
10:37:49.610,5215.20
10:37:49.684,5215.20
10:37:49.811,5215.20
10:37:49.884,5215.20
10:37:50.044,5215.20
10:37:50.083,5215.20
10:37:50.243,5215.20
10:37:50.323,5215.20
10:37:50.443,5215.20
10:37:50.524,5215.20
10:37:50.651,5215.20
10:37:50.724,5215.20
10:37:50.804,5215.20
10:37:50.923,5215.20
10:37:51.004,5215.20
10:37:51.091,5215.20
10:37:51.203,5215.20
10:37:51.344,5215.20
10:37:51.423,5215.20
10:37:51.484,5215.20
10:37:51.644,5215.20
10:37:51.723,5215.20
10:37:51.851,5215.20
10:37:51.903,5215.20
10:37:52.044,5215.20
10:37:52.130,5215.20
10:37:52.204,5215.20
10:37:52.320,5215.20
10:37:52.410,5215.20
10:37:52.490,5215.20
10:37:52.630,5215.20
10:37:52.691,5215.20
10:37:52.851,5215.20
10:37:52.891,5215.20
10:37:53.044,5215.20
10:37:53.104,5215.20
10:37:53.250,5215.20
10:37:53.323,5215.20
10:37:53.443,5215.20
10:37:53.525,5215.20
10:37:53.591,5215.20
10:37:53.732,5215.20
10:37:53.804,5215.20
10:37:53.891,5215.20
10:37:54.003,5215.20
10:37:54.090,5215.20
10:37:54.231,5215.20
10:37:54.283,5215.20
10:37:54.443,5215.20
10:37:54.524,5215.20
10:37:54.651,5215.20
10:37:54.711,5215.20
10:37:54.843,5215.20
10:37:54.924,5215.20
10:37:55.004,5215.20
10:37:55.123,5248.00
10:37:55.203,5248.00
10:37:55.289,5248.00
10:37:55.403,5215.20
10:37:55.485,5215.20
10:37:55.651,5248.00
10:37:55.684,5248.00
10:37:55.844,5248.00
10:37:55.903,5248.00
10:37:56.043,5248.00
10:37:56.131,5248.00
10:37:56.243,5248.00
10:37:56.323,5248.00
10:37:56.384,5248.00
10:37:56.531,5248.00
10:37:56.604,5248.00
10:37:56.684,5248.00
10:37:56.804,5248.00
10:37:56.943,5248.00
10:37:57.043,5248.00
10:37:57.084,5248.00
10:37:57.243,5248.00
10:37:57.330,5248.00
10:37:57.443,5248.00
10:37:57.524,5248.00
10:37:57.591,5248.00
10:37:57.724,5248.00
10:37:57.811,5248.00
10:37:57.931,5248.00
10:37:58.003,5248.00
10:37:58.151,5248.00
10:37:58.204,5248.00
10:37:58.283,5248.00
10:37:58.443,5248.00
10:37:58.485,5248.00
10:37:58.651,5248.00
10:37:58.724,5248.00
10:37:58.844,5248.00
10:37:58.924,5248.00
10:37:59.043,5248.00
10:37:59.124,5248.00
10:37:59.203,5248.00
10:37:59.343,5215.20
10:37:59.403,5215.20
10:37:59.484,5215.20
10:37:59.606,5248.00
10:37:59.684,5248.00
10:37:59.823,5248.00
10:37:59.952,5248.00
10:38:00.051,5248.00
10:38:00.104,5248.00
10:38:00.243,5248.00
10:38:00.323,5248.00
10:38:00.443,5248.00
10:38:00.524,5248.00
10:38:00.583,5248.00
10:38:00.724,5248.00
10:38:00.804,5248.00
10:38:00.956,5248.00
10:38:01.004,5248.00
10:38:01.091,5248.00
10:38:01.243,5248.00
10:38:01.283,5248.00
10:38:01.443,5248.00
10:38:01.530,5248.00
10:38:01.644,5248.00
10:38:01.724,5248.00
10:38:01.844,5248.00
10:38:01.931,5248.00
10:38:02.011,5248.00
10:38:02.123,5248.00
10:38:02.203,5248.00
10:38:02.344,5248.00
10:38:02.410,5248.00
10:38:02.484,5248.00
10:38:02.623,5248.00
10:38:02.691,5248.00
10:38:02.851,5248.00
10:38:02.923,5248.00
10:38:03.051,5248.00
10:38:03.123,5248.00
10:38:03.243,5248.00
10:38:03.323,5248.00
10:38:03.403,5248.00
10:38:03.530,5248.00
10:38:03.610,5248.00
10:38:03.684,5248.00
10:38:03.799,5248.00
10:38:03.884,5248.00
10:38:04.044,5248.00
10:38:04.083,5248.00
10:38:04.243,5248.00
10:38:04.303,5248.00
10:38:04.443,5248.00
10:38:04.524,5248.00
10:38:04.644,5280.80
10:38:04.724,5280.80
10:38:04.783,5280.80
10:38:04.924,5280.80
10:38:05.004,5280.80
10:38:05.083,5280.80
10:38:05.203,5280.80
10:38:05.343,5280.80
10:38:05.443,5280.80
10:38:05.484,5280.80
10:38:05.651,5280.80
10:38:05.752,5280.80
10:38:05.844,5280.80
10:38:05.943,5280.80
10:38:06.050,5280.80
10:38:06.131,5280.80
10:38:06.203,5280.80
10:38:06.323,5280.80
10:38:06.424,5280.80
10:38:06.551,5280.80
10:38:06.610,5280.80
10:38:06.684,5280.80
10:38:06.844,5280.80
10:38:06.903,5280.80
10:38:07.051,5280.80
10:38:07.124,5313.60
10:38:07.243,5313.60
10:38:07.323,5280.80
10:38:07.443,5280.80
10:38:07.524,5280.80
10:38:07.604,5280.80
10:38:07.731,5280.80
10:38:07.804,5280.80
10:38:07.884,5280.80
10:38:08.011,5280.80
10:38:08.084,5280.80
10:38:08.224,5280.80
10:38:08.291,5280.80
10:38:08.443,5280.80
10:38:08.503,5280.80
10:38:08.644,5280.80
10:38:08.718,5280.80
10:38:08.844,5280.80
10:38:08.924,5280.80
10:38:09.003,5280.80
10:38:09.123,5280.80
10:38:09.204,5280.80
10:38:09.344,5280.80
10:38:09.431,5280.80
10:38:09.482,5280.80
10:38:09.651,5280.80
10:38:09.684,5280.80
10:38:09.844,5280.80
10:38:09.924,5280.80
10:38:10.051,5313.60
10:38:10.123,5313.60
10:38:10.239,5280.80
10:38:10.331,5280.80
10:38:10.410,5280.80
10:38:10.524,5280.80
10:38:10.611,5280.80
10:38:10.692,5313.60
10:38:10.804,5313.60
10:38:10.884,5313.60
10:38:11.024,5313.60
10:38:11.091,5313.60
10:38:11.251,5313.60
10:38:11.330,5280.80
10:38:11.443,5280.80
10:38:11.524,5280.80
10:38:11.644,5280.80
10:38:11.724,5313.60
10:38:11.805,5313.60
10:38:11.925,5313.60
10:38:12.004,5313.60
10:38:12.064,5313.60
10:38:12.203,5313.60
10:38:12.352,5313.60
10:38:12.444,5313.60
10:38:12.485,5313.60
10:38:12.644,5280.80
10:38:12.703,5280.80
10:38:12.844,5280.80
10:38:12.924,5280.80
10:38:13.051,5280.80
10:38:13.124,5280.80
10:38:13.210,5280.80
10:38:13.331,5280.80
10:38:13.403,5313.60
10:38:13.543,5313.60
10:38:13.604,5280.80
